Transaction_Amount,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Card_Age,Transaction_Distance,Is_Weekend,Hour,Day,High_Amount,High_Distance,High_Frequency,Behavior_Risk,Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Authentication_Method_OTP,Authentication_Method_PIN,Authentication_Method_Password,Actual_Fraud,Predicted_Fraud,Fraud_Probability
44.85,53830.48,False,False,4,301.84,146,1904.25,True,12,7,False,True,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0,0.34817593807118125
25.38,69334.17,False,False,7,79.98,47,2105.43,False,12,10,False,True,False,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0,0,0.28650165065400807
35.28,76766.05,False,False,6,140.31,107,129.35,False,14,21,False,False,False,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1,1,0.4341619792523724
166.73,66035.51,True,False,5,452.68,121,275.86,False,21,25,False,False,False,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0.37557729573495163
107.18,19994.41,False,False,1,61.3,61,3451.12,True,12,10,False,True,False,1,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,1,0.5328087460563761
399.81,92485.55,True,False,7,354.1,67,3362.53,True,13,13,False,True,False,1,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0,1,0.47255940655878265
9.78,90652.33,False,False,11,411.46,57,4781.45,True,11,24,False,True,True,2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,1,1,0.37612736221468407
15.89,51882.8,False,False,5,462.98,63,851.89,False,16,20,False,False,False,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0.4873523954603395
4.19,39363.2,False,False,4,159.69,217,3383.28,False,11,1,False,True,False,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,0.41652321264140146
319.73,11038.61,False,False,11,99.45,30,1177.28,True,12,11,False,True,True,2,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1,1,0.3875816437093248
93.42,52178.94,False,False,9,439.76,196,31.06,False,22,13,False,False,False,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0,1,0.3624191012709075
144.75,92843.56,False,False,12,392.99,42,2712.15,False,6,28,False,True,True,2,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,1,0,0.269507446558155
33.75,63716.25,False,False,3,287.19,234,4090.77,False,9,14,False,True,False,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0,1,0.4535687295640524
245.64,13532.57,False,False,4,369.68,191,4067.91,False,15,4,False,True,False,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0.32124784900210746
133.89,32562.74,False,False,2,302.16,158,3365.03,False,8,16,False,True,False,1,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,0,1,0.40007541235097277
29.46,48105.28,False,False,8,258.16,219,816.37,False,5,20,False,False,False,0,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1,0.3990568318125243
24.89,10131.4,False,False,7,152.8,221,2476.69,True,10,2,False,True,False,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0,0,0.33541800315546977
20.9,97351.11,False,False,9,218.54,235,1800.05,False,9,25,False,True,False,1,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,0,0,0.3160935855440293
5.81,5426.21,True,False,14,17.57,136,434.32,False,4,28,False,False,True,1,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,0.3575691558707954
51.56,91588.25,False,False,1,237.26,144,752.2,False,6,18,False,False,False,0,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0,1,0.3975296591633096
66.91,62015.15,False,False,10,188.82,203,4427.3,False,13,30,False,True,False,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,1,0.35762803483042993
620.68,2514.91,True,False,10,445.92,12,9.5,False,23,7,True,False,False,1,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1,1,0.4432394162546864
381.12,93184.19,False,False,14,108.43,207,3205.51,True,9,5,False,True,True,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0,0,0.34976382216704865
27.37,67852.3,False,False,9,163.25,175,254.57,False,19,1,False,False,False,0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,0,1,0.4716298925431541
227.29,29936.43,False,False,3,64.76,53,4841.39,False,22,30,False,True,False,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,0,1,0.3713734293975389
197.83,32116.76,True,False,2,208.77,178,194.74,False,2,26,False,False,False,0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0,1,0.48769070130123
123.51,11074.21,False,False,12,243.92,120,3983.24,False,9,2,False,True,True,2,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1,1,0.4441040734273302
171.93,38535.54,False,False,14,390.26,80,1368.0,False,17,13,False,True,True,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0.31723177704959304
153.26,36178.98,False,False,13,400.91,226,2345.48,False,18,7,False,True,True,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0.2823387385400199
56.67,27861.61,False,False,12,175.74,85,3656.88,True,5,26,False,True,True,2,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0,1,0.4002997285860168
98.91,47952.57,False,False,1,315.84,99,1016.82,False,15,4,False,True,False,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,1,0.39132856056071375
19.21,16447.77,False,False,8,301.72,236,2468.58,True,0,21,False,True,False,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0.33700710094089625
80.81,3658.17,False,True,3,103.38,227,4569.38,True,21,30,False,True,False,1,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0,1,0.46787829207107
50.2,30512.0,False,False,14,445.44,6,3619.32,False,0,15,False,True,True,2,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,1,1,0.3757669344327607
54.2,93666.71,False,False,1,52.22,231,3222.29,True,9,1,False,True,False,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1,1,0.43209265748383296
5.17,99194.99,False,False,2,181.72,134,4946.89,False,5,13,False,True,False,1,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0,1,0.4171701983705196
97.72,48658.9,False,False,14,103.74,80,3011.45,False,14,31,False,True,True,2,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0,0,0.33396530875667
192.37,25181.04,False,False,14,119.71,215,2795.92,False,22,19,False,True,True,2,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,1,1,0.3719381400811114
30.48,64370.21,False,False,3,233.94,40,2811.78,False,2,5,False,True,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0,0.3161332917150824
22.78,49358.41,False,False,13,96.61,120,3350.61,False,3,29,False,True,True,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0,0,0.257620292364298
52.51,25225.67,False,False,1,285.27,225,1390.51,True,2,9,False,True,False,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0.3914395280757096
456.16,38617.19,False,True,4,348.39,227,1185.54,True,22,3,False,True,False,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,1,0,0.340478861474769
18.7,45500.7,True,False,5,238.57,188,235.87,False,8,13,False,False,False,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,1,0.3661318363236682
126.88,98074.16,True,False,2,17.88,233,869.68,False,0,26,False,False,False,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0,1,0.4322622427709447
44.74,86224.81,False,False,2,361.32,144,1817.01,True,11,26,False,True,False,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,1,0.4989130960944891
8.26,49773.25,False,False,3,78.9,214,2121.79,False,5,7,False,True,False,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0,1,0.3894605312087068
125.39,25232.22,False,False,14,449.17,14,3721.42,True,4,24,False,True,True,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0.30506529238606
22.25,5645.01,False,False,13,194.33,197,1421.55,False,7,17,False,True,True,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,1,0.35671511173960263
93.76,13637.58,False,False,10,171.91,56,2479.45,False,6,30,False,True,False,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0.272676728507909
319.15,96835.57,False,False,12,204.26,30,4249.08,True,21,13,False,True,True,2,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,0,1,0.36382676562806593
20.79,39459.03,False,False,5,396.49,31,4548.79,True,2,10,False,True,False,1,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,1,0.37116117921928454
260.59,15476.47,False,False,7,472.28,81,4862.41,False,10,8,False,True,False,1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0.29585238022456667
218.14,91793.47,False,False,14,243.22,64,2009.49,False,5,22,False,True,True,2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0.25846368318788127
5.58,48388.53,False,True,3,370.72,135,668.64,False,12,18,False,False,False,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,0,1,0.453867859531486
2.2,25079.12,False,False,11,101.15,141,1247.54,True,0,29,False,True,True,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1,1,0.42220525541609555
192.69,92587.21,False,False,4,443.67,52,1623.66,True,9,19,False,True,False,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0,0,0.31383812874153677
57.88,63432.34,False,False,10,268.39,57,4461.43,False,13,15,False,True,False,1,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,1,1,0.49069518757922065
39.11,38353.81,False,False,11,206.47,14,2033.26,False,2,30,False,True,True,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,1,0,0.3435252294086773
0.26,8016.59,False,False,12,444.88,211,1282.51,True,11,20,False,True,True,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,1,1,0.4681776050021948
200.28,69330.49,False,True,11,418.98,211,796.31,True,15,16,False,False,True,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,1,0.43596245609854134
101.57,80213.27,False,False,9,200.11,48,2535.49,False,6,2,False,True,False,1,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,0,0.2879989577919252
395.96,7041.6,False,False,4,107.12,195,2098.15,True,9,1,False,True,False,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1,0,0.33215294887794167
74.21,70655.5,False,False,14,127.95,196,1131.13,True,23,21,False,True,True,2,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0,1,0.3547862256954189
110.04,60177.06,False,False,4,101.32,30,1193.9,True,15,30,False,True,False,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,1,0.37383152425198163
125.21,64746.07,False,False,10,321.0,80,3181.54,True,4,14,False,True,False,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0.3280293519447259
41.5,98730.84,False,False,12,105.18,60,149.13,False,19,25,False,False,True,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,0,1,0.3764907974826613
227.04,95143.28,False,False,4,464.72,78,3830.3,False,8,10,False,True,False,1,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0,0,0.3138688250494492
60.28,64863.35,False,True,5,32.7,73,2038.24,False,15,26,False,True,False,1,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,0,1,0.3621613277447361
68.59,23988.86,False,False,11,343.68,193,497.71,False,7,23,False,False,True,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1,0.4758106681723422
184.6,40904.48,False,False,14,447.79,235,4464.11,False,15,17,False,True,True,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0,0.3257232813415982
65.85,21423.58,False,False,12,29.14,173,1223.73,False,1,9,False,True,True,2,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1,1,0.4244382988442888
2.65,17216.68,False,False,7,132.46,163,648.32,True,1,10,False,False,False,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0.27673196398293565
82.01,56572.63,False,False,1,424.9,177,2042.09,False,15,29,False,True,False,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0.31864745424226204
17.83,32853.97,False,False,7,21.31,76,4677.24,True,4,22,False,True,False,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0.3151010731495407
69.93,88899.0,False,True,8,127.32,158,2767.7,False,4,12,False,True,False,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,0,0.33454140451526626
9.7,9171.59,True,False,5,429.54,53,2705.59,True,11,14,False,True,False,1,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.32293692390575673
67.89,3947.23,False,False,4,339.66,57,376.67,False,8,26,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,1,0.38467509710985875
163.71,4398.51,False,False,6,421.65,167,1123.25,False,13,24,False,True,False,1,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1,1,0.3793179955904789
640.5,6816.44,False,False,10,90.17,86,4176.37,False,0,24,True,True,False,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0,0,0.34005527719003054
50.61,93560.07,False,False,8,10.69,205,133.96,True,7,23,False,False,False,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,1,0.35857129365224655
92.23,51903.55,False,False,3,100.97,27,134.94,True,8,7,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,1,0.3694931935956129
11.96,48361.88,False,False,9,366.85,147,3460.77,True,22,4,False,True,False,1,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,0,1,0.4027883866844364
25.92,39924.49,False,False,11,382.99,119,4332.94,False,11,22,False,True,True,2,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0.3133541239580008
176.41,83653.27,False,False,3,164.38,44,3163.16,False,0,3,False,True,False,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0.3416964969738045
3.24,94855.45,False,False,1,371.71,193,856.96,True,1,29,False,False,False,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,0,0,0.3329138436793768
45.35,21731.78,False,False,4,398.6,201,4026.56,False,17,24,False,True,False,1,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,0,0.3022206494740584
83.5,21607.41,False,True,4,464.15,206,148.24,False,21,5,False,False,False,0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0,1,0.3864786736499907
21.64,40252.25,False,False,9,133.91,106,3417.67,True,14,16,False,True,False,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0,1,0.43645894798308915
106.9,76204.64,False,False,7,239.08,112,1022.94,True,0,2,False,True,False,1,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,0,0.30973630045881106
57.89,92566.21,True,False,10,486.63,134,2810.99,False,11,4,False,True,False,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0,0,0.30691579727933216
67.46,18123.46,False,False,11,466.07,80,2249.08,False,20,7,False,True,True,2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0,0.2545028135619673
45.71,34669.18,False,False,5,350.25,90,4118.83,False,23,4,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,1,0.3909183462336508
172.06,50082.36,False,False,8,361.06,80,2509.58,True,5,1,False,True,False,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0.30157384828025097
20.77,77052.38,False,True,2,432.47,17,4410.47,False,23,18,False,True,False,1,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,0,1,0.41929013395996717
46.18,73273.6,False,False,9,261.66,114,4965.39,False,19,3,False,True,False,1,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,1,0.41011520550023073
83.64,73429.55,False,False,2,409.97,80,4063.88,False,14,13,False,True,False,1,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,0,1,0.43925582024060206
59.19,69146.74,False,False,11,470.52,70,2816.59,True,21,18,False,True,True,2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0.31193011725797104
113.66,9725.66,False,False,13,255.32,24,493.67,False,5,11,False,False,True,1,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0,1,0.44566183964985284
28.57,30294.75,False,False,8,229.09,104,4965.78,False,18,28,False,True,False,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,1,0.36510936076252726
135.5,88325.35,False,False,10,85.89,136,1498.18,True,20,25,False,True,False,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,0,0.257252578190181
229.69,50596.01,False,True,14,367.27,39,1478.26,False,14,24,False,True,True,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,1,0,0.32685268009583873
15.56,45674.19,False,False,8,437.78,217,4281.89,False,15,12,False,True,False,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,1,0,0.3498057983581495
0.89,42236.65,False,False,12,69.35,94,1405.42,False,12,30,False,True,True,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0.3197599014952415
240.93,48739.25,False,False,2,421.16,22,2159.09,False,17,22,False,True,False,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0.3591315747927879
344.05,54322.12,False,False,1,450.79,63,1455.13,False,16,8,False,True,False,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0.3353080984209059
94.77,72185.45,False,False,6,463.2,75,3054.77,False,10,3,False,True,False,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,0,0.3231734847554005
435.4,35213.1,False,False,14,367.56,232,2713.82,False,17,26,False,True,True,2,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0,0,0.3177053386625639
163.64,68407.52,False,False,14,69.38,152,2732.65,False,5,25,False,True,True,2,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0,0,0.3178861185164982
7.44,98250.03,False,False,13,188.06,121,2838.89,False,10,28,False,True,True,2,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,0,0,0.3274984399406288
153.06,82379.93,False,False,6,40.31,36,3531.96,False,23,18,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0,0,0.31095017805075204
22.25,5185.14,False,False,6,200.03,121,2317.0,False,6,2,False,True,False,1,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,0,1,0.42898260477677935
26.69,82022.81,False,False,13,190.18,187,2848.16,True,6,23,False,True,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0,0.2571136851031524
29.39,93440.34,False,False,2,258.88,238,4481.66,False,18,6,False,True,False,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1,1,0.4037693671483595
13.91,83396.2,False,False,12,336.7,121,3445.12,True,14,15,False,True,True,2,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0,0,0.3468060933344671
377.98,96073.76,False,False,8,412.6,30,235.04,False,14,12,False,False,False,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0,1,0.384893332119369
52.5,74184.21,False,False,9,146.86,219,1370.95,False,17,13,False,True,False,1,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,1,1,0.4394229967268499
9.37,38409.65,False,False,10,339.41,118,4111.65,False,5,17,False,True,False,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0.3546568705911316
76.57,24652.32,False,False,13,247.03,119,2430.07,True,16,10,False,True,True,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0,0,0.3163400905260773
130.3,81095.34,False,False,7,454.31,158,758.91,False,21,4,False,False,False,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0,1,0.3776955832974254
73.02,89521.66,False,False,10,205.84,40,3471.3,False,15,2,False,True,False,1,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,1,1,0.3651374959005633
243.64,91707.72,False,False,14,133.37,72,1146.74,False,21,5,False,True,True,2,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0.32855742343448757
34.61,41505.7,False,False,5,101.21,107,4860.26,False,13,11,False,True,False,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0,1,0.3851133312481817
111.24,33805.22,False,False,9,332.13,231,619.76,True,10,2,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,0,0,0.3044540885993167
20.72,11001.5,False,False,5,219.45,38,4007.93,False,10,1,False,True,False,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,0,0.3228226650940472
7.11,78319.55,False,False,5,307.47,104,1943.67,False,18,23,False,True,False,1,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0,1,0.38357925403921295
168.19,42640.84,True,True,10,259.89,172,1616.96,False,23,30,False,True,False,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,0,0,0.33530891789602696
193.69,79152.52,False,False,14,285.79,55,937.89,False,13,11,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0,0,0.3316072090402888
58.74,3425.79,False,False,1,433.94,181,2761.74,False,7,5,False,True,False,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,0.3408416834209966
27.97,89408.54,False,False,12,46.63,182,953.19,False,13,19,False,False,True,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0,1,0.37594339988438275
44.08,62997.15,False,False,10,55.75,226,4657.53,False,21,9,False,True,False,1,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0,1,0.3688146716653469
290.22,4899.65,False,False,6,165.67,143,2260.53,True,7,11,False,True,False,1,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,1,1,0.518846068732327
45.46,24496.91,False,False,9,427.7,34,291.19,False,17,12,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0,0.30223223861140264
74.31,91784.36,False,False,2,262.47,36,4642.22,False,9,10,False,True,False,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0,0.34977430021385253
34.88,37042.04,False,False,2,284.25,71,83.49,False,22,19,False,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,1,0.3542518899911588
48.86,4248.27,False,False,4,210.06,165,3680.32,False,8,16,False,True,False,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,1,0.4678182292154075
266.29,90194.62,False,False,12,318.63,151,560.95,False,16,3,False,False,True,1,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1,0,0.281760209726686
29.04,42752.1,False,False,3,114.49,207,2252.72,False,5,11,False,True,False,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,1,0,0.3485828816389177
19.63,55520.54,False,True,14,44.54,211,88.6,False,23,6,False,False,True,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,0.3964203098091132
46.31,17017.04,False,False,6,276.73,177,4848.9,False,5,9,False,True,False,1,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,1,1,0.5027254316971518
544.37,84087.17,False,False,9,10.85,61,246.55,False,11,26,True,False,False,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,1,1,0.3554479967064992
66.0,63727.48,False,False,12,22.16,145,2673.72,False,9,29,False,True,True,2,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,0,1,0.38218550935816953
38.26,71654.23,False,False,3,84.2,82,3047.28,False,9,19,False,True,False,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.36584694492223335
92.42,45104.37,False,False,5,190.61,1,1370.3,False,14,23,False,True,False,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,0,1,0.4871671958492738
26.52,42034.77,False,False,1,369.04,183,2172.63,True,22,27,False,True,False,1,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,0,1,0.4028851476759039
28.87,28551.53,True,False,13,179.94,137,1895.47,True,16,12,False,True,True,2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,0,0.30119091798199077
400.02,44178.14,False,False,14,370.08,79,970.6,False,22,17,False,False,True,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.365179087352205
155.95,27632.85,False,False,7,425.21,83,1503.76,False,6,9,False,True,False,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1,0,0.33709111406642106
84.6,35330.35,False,False,8,157.9,226,1335.8,False,14,1,False,True,False,1,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,0,1,0.38364599790448295
27.65,73551.65,False,False,11,368.16,88,1695.54,True,7,29,False,True,True,2,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,0,0,0.31974013566655357
168.9,57193.96,False,False,14,115.96,112,3529.16,True,8,18,False,True,True,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0.3783084348033881
